Podcast Name,Episode Title,Date,Episode Description,Guess of Sponsorship,Matched Keyword
台灣通勤第一品牌,EP166 本週中心德目：🎄保暖🎄,"Sun, 26 Dec 2021 14:56:36 GMT","本集節目由【聖誕不缺席的  – 樂天國際銀行】合作播出

🧐 🎄 🙊聖誕禮物來了(抽Switch算驚喜嗎?)

⭐聖誕開卡禮：開戶推薦序號輸入WIN，啟用金融卡回饋200元現金!

⭐購物狂血拚禮：本月新戶在 PChome網購回饋50%(每人最多回饋1000元)

⭐高利儲蓄禮：2021/12/30前開立7天專案優存，就享有年息2.22%， 每人限做一筆新台幣20萬元，樂天國際銀行一直對你好！

⭐聖誕抽獎禮：活動期間成功撥貸正常繳款，抽任天堂Switch Oled款式主機。

👉開戶連結：https://pse.is/3qq9nb 

👉活動詳情：https://pse.is/3kjhj2 

====== 太多優惠需要分隔線 =======

💨打開樂天銀行App付款5次(不限金額)，下個月存款的”活存”年利率就是1%(存款額度無上限！)。

活動詳情：https://pros.is/3wmwqc 

💨VIP帳戶手續費優惠( 新戶都是VIP)：每月跨行轉帳、提款最多各8次免手續費。到日本領日幣也有8次免手續費！

活動詳情：https://pros.is/3vk7mz 

💨24H手機就能申貸，貸款年利率1.68%起，開辦費只收NT$ 1,000。

活動詳情：https://pros.is/3zf8fe
",sponsored,合作播出
台灣通勤第一品牌,EP167 The Next Episode,"Wed, 29 Dec 2021 15:21:25 GMT","本集節目由【行政院農業委員會農糧署】 合作播出  

鳳梨釋迦品嚐小撇步
💡鳳梨釋迦現切新鮮嚐
💡冷凍吃有霜淇淋口感
💡加點檸檬汁酸甜好滋味

現在超商、量販店就可以買到鳳梨釋迦唷！快來將好釋帶回迦～
🏪『實體通路』
⭐️超商👉全家、萊爾富
⭐️量販店👉全聯、家樂福、楓康

📮『網購宅配送到家』
🌳農良直賣所🛒 reurl.cc/L7rkx3
🌳【企業團購專用】好釋連蓮預購平臺🛒 reurl.cc/V5Od7Q
「好釋農遊」加碼抽
即日起至1月30日，於農良直賣所或好釋連蓮預購平臺購入1箱6公斤700元以上鳳梨釋迦禮盒，就可獲得登記參加第二波加農遊券(面額888元)抽獎資格。第二波農遊券共有58萬份，要抽要快喔！
",sponsored,合作播出
台灣通勤第一品牌,EP168 多留兩份,"Sun, 02 Jan 2022 15:57:59 GMT","本集節目由【Seagate FireCuda】贊助播出
誰說電競宅男就不能當潮男? Seagate全新的FireCuda 外接霓彩極光硬碟，讓宅男搖身一變成現代都市潮男，會打game又跟著上時尚潮流，誰受的了~

🏆Firecuda 霓彩極光硬碟採用SEAGATE原裝硬碟，品質超讚。
🏰2TB~16TB 容量一應俱全，任君挑選。遊戲、直播存檔、小姐姐，都可以住在同一個屋簷下!
✨搭載最炫炮雷蛇Chroma RGB，金光閃閃，歲氣千條，在家就可開轟趴
☂全系列Seagate外接儲存產品，皆提供業界唯一 3年資料救援服務。
 
🦐初一 - 拾五台通聽眾專屬購買優惠: 現主時至2022/01/15點選以下”台通專屬隱型賣場”即可享最低85折優惠!

PCHOME 24小時購物: https://reurl.cc/Opbro9 
MOMO購物網: https://reurl.cc/VjaMv6 
 
🦐🦐SEAGATE一定要蝦挺一波，2022/01/10前購買FireCuda系列產品，Seagate再加碼送你STEAM點數! 
 
欲知詳情請至以下活動網站: https://reurl.cc/oeDY9v 

",sponsored,贊助播出
台灣通勤第一品牌,EP169 金榜題名,"Thu, 06 Jan 2022 12:33:21 GMT","本集節目由【Sony BRAVIA】贊助播出

這次介紹的是Sony BRAVIA XR X90J，
@SonyTaiwan特別提供給台通聽眾Sony獨家優惠 🔥
家家戶戶過年前換個大螢幕，首選Sony，
BRAVIA X90J是市面上CP值最高的日本製機種，
外型採用一體成型設計，窄邊框+超薄的機身側面，讓我新工作室看起來超有質感，極簡又不失科技感，完全是現代居家風格。
【愛打電動的我們】
PS5最佳組合的獨家功能，最重要的意義在於「更便利的使用體驗」。相較他牌「最佳整合度」是BRAVIA XR最大優勢，加上後續大幅提升使用體驗的韌體更新，毫無疑問是讓玩家更省心的最佳選擇。
【更常看電影追劇】
Google TV 簡易操作畫面 + 影音處理器 + BRAVIA支援最齊全影音規格，
就直接「把電影院搬回家」，給你最完整的影片體驗
有需要的聽眾可以在Sony官方網站購買指定機種並透過活動頁面內的專屬連結完成註冊，即可享有台通限定優惠！此優惠限定只有在官方網路商店購買才有！趁年終促銷期間買，除了原本的年終註冊送和週週抽之外，更加碼獨家優惠！
了解更多台通限定優惠：http://go.sony.tw/uDkUYBJJ
Sony BRAVIA Bouncy Balls 經典廣告：  https://bit.ly/3n5wLNM
#Sony #BRAVIA #PerfectforPS5
#Netflix #Disneyplus #CP值最高的日本製機種
",sponsored,贊助播出
台灣通勤第一品牌,EP170 望時間會留 ft.拍謝少年,"Sun, 09 Jan 2022 07:49:39 GMT","本集節目由【Panasonic eneloop 】贊助播出
Panasonic eneloop 出廠以太陽能預先充飽電！
從出廠前到開始使用後都很環保✌️✌️

eneloop 商品特色：
🇯🇵日本製造
🌍可重複充電約2100次
💰單次使用成本極低
💪🏻已充飽電，隨拆即用！

1/10~1/20 COSTCO會員護照期間，
 每組折價150元！（數量有限賣完為止）
🌍eneloop邀請尚未使用過充電池的新朋友、想再補一組的老朋友逛COSTCO的時候別忘了拿一組唷！

錯過這檔真的就要等明年了！！

#Panasonic 
#eneloop
#COSTCO
",sponsored,贊助播出
台灣通勤第一品牌,EP171 要怎麼知道我知不知道你的知道,"Tue, 11 Jan 2022 15:21:59 GMT","【2022 宜得利家居春節限定優惠】
https://bit.ly/3GhyaZ1
2022/1/14－2/28 期間，
宜得利會員限定優惠，
單筆消費滿 2,000 元送 200 點會員限期點數，
滿 3,000 元 送 300 點⋯⋯以此類推，
1點可折抵 1 元，贈送點數無上限。
滿額再抽「台北老爺大酒店 一泊二食 雙人住宿券」

#日本國民家居品牌
#宜得利家居春節SALE滿二千送200點
#宜得利家居滿額抽五星級雙人住宿券
#宜得利家居電動可躺式沙發人氣發售中
#宜得利家居會員點數1點可折抵1元
#宜得利家居秋冬指定品8折up
#ShareNitori

",sponsored,限定優惠
台灣通勤第一品牌,EP172 受迫性失誤,"Sat, 15 Jan 2022 15:46:51 GMT","本集節目由【BenQ投影機】贊助播出

這次介紹的是BenQ行動微型投影機GV30，

@ BenQ 推出旗下全系列微型投影機限時優惠 🔥


這些三款微型投影機，適合一些口袋不深、初次進入投影機世界、又很怕踩到雷的消費者，
購買BenQ有三大理由
1. BenQ投影機品牌有10多年歷史了，設計研發有保證
2. 提供三年全機保固
3. 強調色彩精準，確保看到最原汁原味的電影色彩


【躺著看首選-GV30】
GV30是BenQ最新機種，強調135度直接旋轉投影天花板、且內建Google認證AndroidTV智慧系統、16W超大喇叭，一台就有最頂級享受。
即日起~2/28，買完填寫心得問卷就送60吋行動便攜投影幕。
了解更多：https://benqurl.biz/3HENW0k 

【露營行動首選-GS2】
GS2投影機主打防水防摔、左右30度側投影，可安裝APP、支援手機/平板無線投影，一下就有星空電影院。
即日起~2/28，限時優惠時價16,900。
了解更多：https://benqurl.biz/32Qnkef 

【入門行動首選-GV1】
GV1投影機非常小巧可愛、僅708克重，可安裝APP、支援手機/平板無線投影，並支援藍牙喇叭模式，一機兩用。
即日起~2/28，限時優惠時價8,990。
了解更多：https://benqurl.biz/33aAMJo 


如果聽眾對於投影機還有更多問題、或是想要升級更強大的家庭電影院，都可以跟BenQ小編Line聊天，他們有「真人」客服線上回答問題。

#BenQ #BenQ投影機 #BenQGV30
#我的電影院 #家庭電影院


",sponsored,贊助播出
台灣通勤第一品牌,EP173 單身即OK,"Thu, 20 Jan 2022 12:19:09 GMT","本集節目由【樂天國際銀行】 合作播出

1、Pi拍錢包餐飲美食通路50%回饋，1/14-2/28 新開戶推薦序號輸入WIN，3/10前用樂天網銀APP支付Pi 拍錢包的餐飲通路，享有50%回饋（上限300元／人） ，回饋金不限單筆、可以跨店累計。
舊用戶推薦朋友新開戶，兩人也都能享有300元的餐飲回饋，同時新開戶的朋友一樣會拿到200元開戶現金回饋。

2、新台幣高利優存2.55%，1/27前存款7天就可享年利率2.55%，每人限存1筆、每筆台幣20萬元。

3、2/28前申請樂天分期型貸款，不論你貸多少錢，第一期的利息都只要付5元！如果你能趕上在2022/1/31前成功撥貸且正常繳款一期，還可以再抽switch OLED，貸款年利率最低1.68%起，24小時都能線上申請，最快2天就能撥款！

4、老活動，開戶輸入 WIN 在指定期限完成開卡，還是有200元現金回饋。

以上優惠詳情請見樂天國際銀行官方網站：https://pros.is/3z3jhv
",sponsored,合作播出
台灣通勤第一品牌,EP174 明天給我答覆 ft.吳釗燮,"Sun, 23 Jan 2022 13:11:38 GMT","@國家電影及視聽文化中心 從1月21日起推出結合影展及展覽的「#島嶼江湖：武俠在台灣」影視聽特展。
【TFAI X 台灣通勤第一品牌～獨家優惠！】
特展連結：https://reurl.cc/RjXXNe
購票登入OpenTix並點選-「島嶼江湖-網路活動優惠」，並輸入優惠碼：TFAI2022，可享不限張數8.5折。
邀請知名影評人 @塗翔文 與國家影視聽中心執行長王君琦共同策展精選1950年代至21世紀後，橫跨超過一甲子台灣電影史的代表作。
從大家耳熟能詳的台灣武俠經典，到近年鮮少在台灣大銀幕映演的傳說作品都網羅其中，也推出結合實體展覽、#AR體驗、#5G多視角高畫質直播劇場，呈現「武俠在台灣」 #電影 、#電視 及 #廣播 的不同面向與發展，有興趣的大家千萬不要錯過了。
.
「島嶼江湖：武俠在台灣」影視聽特展
放映時間：1月21日至4月24日（展覽2月4日開展）
放映地點：國家影視聽中心（新北市新莊區文藝路2號）
購票：全票220元，套票5張800元，另有會員優惠價
請洽OPENTIX兩廳院售票生活
特展官網：https://reurl.cc/RjXXNe
",sponsored,獨家優惠
台灣通勤第一品牌,EP175 好想吃烏魚子,"Fri, 28 Jan 2022 12:36:46 GMT","本集節目由【tourbobo】贊助播出

說走就走，就訂tourbobo！
台灣最完整的防疫旅館訂房平台

✔ 專人服務為你即時處理
✔ 全台房源選擇更多元
✔ 房價透明把關最嚴格
點我看更多：https://bit.ly/34xgYkb 

超讚滿額優惠，限時進行中
▶ KKBOX免費暢聽 1 個月
▶ Foodpanda免運券 10 組
▶ 最高補助計程車費 1,000 元
▶ 企業學生預訂最高 10% 優惠
▶ 移工入境省荷包最高 8% 優惠
點我看更多：https://bit.ly/3teLcmu 
立即加入 官方LINE@ 由專人為您說明
",sponsored,贊助播出
台灣通勤第一品牌,EP176 到底多冷才可以不用洗澡?,"Mon, 31 Jan 2022 01:10:05 GMT","本集節目由【台美檢驗】合作播出
台美檢驗是台灣本土最大的第三方檢驗機構，也是疾病管制署認可「嚴重特殊傳染性肺炎｣的檢驗機構，且為合格之「自費檢驗COVID-19指定機構｣，具有P2 plus負壓實驗室，具備高通量自動化檢驗設備，最快 2小時即可取得新冠 PCR核酸檢測報告。
台美設立戶外獨立採檢站，每次採檢每人隔約20分鐘(採檢5分鐘、環境清消10分鐘、5分鐘緩衝)，減少排隊群聚風險及等待的時間。
【民眾新冠 PCR核酸採檢預約】
了解更多：https://superlab.tw/i0yb
【公司團體 PCR核酸篩檢】
了解更多：https://superlab.tw/6emo
【食品/化粧品/健康食品/環境/醫材檢驗】
了解更多：https://superlab.tw/sn8c
【查驗登記/標章申請認證委託代辦】
了解更多：https://superlab.tw/xef2
",sponsored,合作播出
台灣通勤第一品牌,EP177 依然新年快樂,"Thu, 10 Feb 2022 12:16:13 GMT","本集節目由【樂天國際銀行】 合作播出

🧧開包紅包200元拿了沒?

樂天網銀開戶輸入推薦序號【WIN】再完成開卡，回饋開工紅包200元!
開戶連結→ https://pse.is/3qq9nb 

💰拿完200還有這些優惠，不拿超可惜💰

1.每個月不定期⚡高利快閃活動⚡
本月22號前，單筆30萬元存7天享年利率3%。

2.餐飲類消費50%回饋(每人上限300元) 👉活動只到3/10！
輸入WIN開戶再登入樂天銀行APP支付餐飲類消費回饋50%(買600送300的意思)~
如果你已經是舊戶，成功推薦一個新戶開戶的話你也可以同享50%回饋!

3.台幣活儲10萬元內享有3%年利率！😲
設定樂天銀行帳戶自動扣繳樂天信用卡費，達到門檻就可享有10萬元內活儲年利率最高3%！(活動持續到今年6/30)

4.貸款固定年利率1%
2/28前樂天網銀推出貸款固定年利率1%，一率到底不調高、不綁約。
2月底前成功撥款且首期正常繳款，再抽現金16888大紅包祝你一路發發發！

立即開戶(記得輸入WIN喔)→ https://pse.is/3qq9nb 

以上優惠詳情請見樂天國際銀行官方網站：https://pros.is/3z3jhv
",sponsored,合作播出
台灣通勤第一品牌,EP178 一張不賣，奇蹟自來,"Wed, 16 Feb 2022 12:19:22 GMT","本集節目由【L’Ange棉之境】合作播出
厭倦浴巾、毛巾吸水緩慢，又不快乾，還有臭臭霉味嗎？
#棉之境 天然純棉，不含人造纖維、柔軟劑、甲醛、螢光劑，不刺激肌膚，感受最天然與純淨的觸感～
特殊織法，吸水又快乾，越洗越柔軟！
#抗菌包裝 隨開即用，方便又衛生，外出攜帶超方便！
規格多，用途廣，浴巾、擦髮巾、枕巾、小方巾，不只新生兒、敏感肌適用，全家大小都適合。
【台通專屬】優惠連結：https://bit.ly/3oWPuvU
🙌🏻即日起至3/8，L’Ange棉之境☁️全系列享95折優惠！
🎁單筆訂單滿2000加贈9層紗小方巾 1入 (顏色隨機)
",sponsored,合作播出
台灣通勤第一品牌,EP179 SEVEN,"Mon, 21 Feb 2022 12:28:12 GMT","本集節目由【SEAGATE】贊助播出
筆電&amp;手機容量已達極限，是要刪掉過去的高解析出遊回憶照，還是嘔心瀝血的絕美珍藏？小孩才做選擇，你要的是 SEAGATE Expansion 外接硬碟
遊戲存不下、影片不捨刪、壓縮再壓縮？因為你還沒購入Seagate Expansion行動硬碟啦！
延續上次大容量主題，本期持續強打誇張的4TB超大容量，充實你的美好人生，讓你的心靈資料庫與你一起上天下海，再多的_______都裝得下! ♥️
-
👍 極簡線條，不凡設計。超越表姊的時尚品味，結合經理人的俐落形象。專業美型，禁得起各大辦公桌、咖啡桌的美學考驗
🤘   完全相容Windows / Mac OS，專為雙系統跨線仔安排的貼心設定!
👌  3年原廠保固，3個工作天內全台到府收送，線上申請免出門、免運費。
👏 業界唯一，實驗室級資料救援服務，90% 以上成功救援率*。省下妳資料遺失時心碎的眼淚，酷酷集團工具人再也無需GOOGLE怎麼DIY救援資料!
-
🦐好康鮮蝦挺🦐 現賺700元起
🥇好市多會員於2/21~3/03門市或線上購買EXPANSION Portable 4TB，現折400元!  特價貨源限量供應，敬請把握!
🥈3/14前，於SEAGATE活動網站登錄發票再送你300元FamilyMart 即享券，詳情▶️ https://reurl.cc/l9aYR9
🥉超派買就送！限量超硬派之硬碟保護包，上山下海為你溫柔呵護💪
誰說好市多只能搶美牛?
⚠️⚠️⚠️如遇缺貨，廠商緊急補貨中⚠️⚠️⚠️
好市多連結在這邊，看了有喜歡，馬上帶貨傳送門  ▶️  https://reurl.cc/NpNxrk
⚠️⚠️⚠️如遇缺貨，廠商緊急補貨中⚠️⚠️⚠️
*90%以上資料救援成功率為內部統計之結果，實際救援結果會依照硬碟損壞狀況以及損壞方式而有所不同。
",sponsored,贊助播出
台灣通勤第一品牌,EP180 買機車怎麼沒送大鎖,"Fri, 25 Feb 2022 14:48:27 GMT","本集節目由【樂天國際銀行】 合作播出
樂天網銀開戶輸入推薦序號【WIN】再完成開卡，回饋200元
開戶連結→ https://pse.is/3qq9nb
💰拿完200還有這些優惠，不拿超可惜💰
😲 回饋升級!! 4/10前，登入樂天網銀使用手機支付，不限通路回饋50% (每人上限300元)！
輸入WIN開戶再登入樂天銀行APP支付，所有消費回饋50%（累計買600送300）超商也能使用！
如果你已經是舊戶，成功推薦一個新戶開戶的話你也可以同享50%回饋!
💵 台幣活儲10萬元內享有3%年利率！
設定樂天帳戶自動扣繳樂天信用卡費，達到門檻就可享有10萬元內活儲年利率最高3%！
活動持續到今年6/30！
設定樂天帳戶自動扣繳樂天信用卡費，不限刷卡金額，次月享有樂天帳戶活儲年利率1%，金額無上限！無上限！無上限！
輸入WIN開戶→ https://pse.is/3qq9nb
申辦樂天信用卡→ https://pros.is/3zxzeg
",sponsored,合作播出
